Date,HDFCBANK.NS,INFY.NS,ITC.NS,LT.NS,RELIANCE.NS,TCS.NS,^NSEI
2018-04-24,451.4711608886719,463.8377380371094,193.23721313476562,1222.5140380859375,428.50115966796875,1390.221435546875,10614.349609375
2018-04-25,448.1463623046875,466.1879577636719,191.90699768066406,1209.11767578125,428.6999816894531,1424.9605712890625,10570.5498046875
2018-04-26,450.3629455566406,472.6564025878906,194.81253051757812,1195.189208984375,430.84234619140625,1453.29345703125,10617.7998046875
2018-04-27,448.7646789550781,476.171875,195.61766052246094,1222.2923583984375,440.0966796875,1417.446044921875,10692.2998046875
2018-04-30,453.6409912109375,481.9171142578125,197.052978515625,1242.8302001953125,425.5195007324219,1450.3570556640625,10739.349609375
2018-05-02,459.5206604003906,480.93280029296875,201.11375427246094,1244.8262939453125,429.6717529296875,1437.073974609375,10718.0498046875
2018-05-03,459.1473693847656,475.1072998046875,199.53843688964844,1222.2923583984375,424.7685852050781,1429.7236328125,10679.650390625
2018-05-04,463.95367431640625,471.3105773925781,194.04238891601562,1214.263427734375,421.3893127441406,1429.2718505859375,10618.25
2018-05-07,461.3638000488281,475.2879638671875,197.61306762695312,1232.4061279296875,428.92083740234375,1404.716796875,10715.5
2018-05-08,458.9490051269531,468.2772521972656,197.92811584472656,1210.892333984375,427.19805908203125,1413.0318603515625,10717.7998046875
2018-05-09,461.5971374511719,470.34625244140625,197.64810180664062,1220.4290771484375,431.4386901855469,1432.7828369140625,10741.7001953125
2018-05-10,464.9336242675781,469.261474609375,196.14279174804688,1208.4967041015625,433.40435791015625,1417.1583251953125,10716.5498046875
2018-05-11,469.3783264160156,474.3841247558594,198.59324645996094,1230.853271484375,436.9824523925781,1419.499267578125,10806.5
2018-05-14,471.7115478515625,477.819091796875,199.3983917236328,1225.8406982421875,435.8117980957031,1409.8905029296875,10806.599609375
2018-05-15,475.45623779296875,479.9283447265625,197.33303833007812,1219.1427001953125,432.4326171875,1429.9493408203125,10801.849609375
2018-05-16,472.0848388671875,478.080322265625,200.133544921875,1208.6298828125,422.3611145019531,1434.6715087890625,10741.099609375
2018-05-17,473.1114196777344,475.247802734375,195.30258178710938,1202.9520263671875,417.59039306640625,1433.8094482421875,10682.7001953125
2018-05-18,469.4717102050781,475.368408203125,197.64810180664062,1167.1104736328125,412.5105285644531,1438.0181884765625,10596.400390625
2018-05-21,465.01531982421875,473.8818054199219,197.68307495117188,1165.0701904296875,411.4061584472656,1460.4793701171875,10516.7001953125
2018-05-22,464.28033447265625,479.6471252441406,195.16259765625,1171.1915283203125,409.37420654296875,1440.830810546875,10536.7001953125
2018-05-23,459.0539855957031,476.0513000488281,191.45187377929688,1177.1800537109375,402.9691467285156,1435.1644287109375,10430.349609375
2018-05-24,463.37042236328125,490.5552062988281,192.43209838867188,1187.072021484375,404.55938720703125,1479.7578125,10513.849609375
2018-05-25,468.6667175292969,493.48785400390625,194.43016052246094,1190.576171875,406.74591064453125,1472.4075927734375,10605.150390625
2018-05-28,476.48291015625,487.9034423828125,196.57228088378906,1221.1387939453125,406.5691833496094,1438.0181884765625,10688.650390625
2018-05-29,474.2430114746094,488.8275146484375,195.67971801757812,1224.820556640625,405.26617431640625,1446.8260498046875,10633.2998046875
2018-05-30,477.9178466796875,486.81866455078125,194.14456176757812,1211.5576171875,404.6697998046875,1442.9661865234375,10614.349609375
2018-05-31,502.3613586425781,494.8941650390625,193.966064453125,1215.7716064453125,406.98883056640625,1441.7239990234375,10736.150390625
2018-06-01,495.587158203125,490.47467041015625,192.752197265625,1217.5457763671875,411.0528259277344,1434.6025390625,10696.2001953125
2018-06-04,480.4654541015625,497.9476013183594,192.00247192382812,1204.6378173828125,415.60260009765625,1444.3740234375,10628.5
2018-06-05,484.5511779785156,490.4949035644531,191.00283813476562,1183.2568359375,418.6064147949219,1425.6177978515625,10593.150390625
2018-06-06,483.0836181640625,497.1640930175781,193.07351684570312,1198.1614990234375,421.58807373046875,1429.0546875,10684.650390625
2018-06-07,484.2224426269531,503.1905822753906,193.53765869140625,1202.2421875,429.0754089355469,1437.169921875,10768.349609375
2018-06-08,481.2051696777344,506.2439880371094,191.28843688964844,1192.305908203125,434.81793212890625,1446.734130859375,10767.650390625
2018-06-11,479.5497131347656,507.18829345703125,192.25238037109375,1191.68505859375,434.0670166015625,1448.8870849609375,10786.9501953125
2018-06-12,479.9136657714844,505.62127685546875,192.9663848876953,1212.222900390625,440.47210693359375,1474.8056640625,10842.849609375
2018-06-13,477.0020446777344,512.1700439453125,191.25274658203125,1205.4361572265625,442.8352966308594,1510.49560546875,10856.7001953125
2018-06-14,478.399169921875,510.2765808105469,190.8242950439453,1191.4632568359375,445.2427978515625,1480.229736328125,10808.0498046875
2018-06-15,476.5676574707031,527.3792114257812,188.8607635498047,1179.84130859375,448.00360107421875,1523.7034912109375,10817.7001953125
2018-06-18,474.1139221191406,521.6783447265625,188.89645385742188,1173.8970947265625,448.5999755859375,1514.5535888671875,10799.849609375
